slide_path,file_id,size,sha256
data/raw/wsi_he/33-10006_HE_6f959766.svs,6f959766-e5c8-48fa-a5bf-caf6928ebf25,57681627,59bf632d44eebcd17d23cbc85bfce9b0591f38ca1b8c89b8febb889a871f61ad
data/raw/wsi_he/30-10868_HE_2e616fc6.svs,2e616fc6-86fb-4189-a03b-b8b3f1707b5f,69530971,8ada5ced88e1d1c789705e16d3a8b48a4f692e4ae3c8409ba7ba2842004848c0
data/raw/wsi_he/30-11168_HE_2b7b9a69.svs,2b7b9a69-c0c8-4978-af3d-b23857dbfc65,483245278,a8b45cf995cc817ef9f1677fd26318c95b1050a5c91cb0384a749675606333f9
data/raw/wsi_he/33-10376_HE_7cb99ff6.svs,7cb99ff6-6d84-4666-b41a-d42b79ce953e,83489817,8a418b5374e18309fcd04cc1149df410d504157c4cadd4e697e7de7deab1847d
data/raw/wsi_he/933-10155_HE_691bcd3d.svs,691bcd3d-e705-4059-85bb-0f17b829eb0d,38738395,b162f6986877d5ce1ee634bb42807fc7f17f204d04befe1fb3a83105eeb2d8d7
data/raw/wsi_he/33-10375_HE_c6564bdf.svs,c6564bdf-f964-4fe6-95a1-34f07ad6f508,55570247,aa09525537cdcd78fce46b87c87cd4de029a86ade3abd6ea1eb453685b6f18d5
data/raw/wsi_he/30-10018_HE_2d798ca7.svs,2d798ca7-b13b-4d4f-8d59-7f92f2411fbc,85595699,6cd93a6f76a386460d700123158443f6d9f899f849cfb0231ef9bfbbd19d4c10
data/raw/wsi_he/30-10034_HE_ae019f79.svs,ae019f79-7707-42fc-9a47-e984c8be0bd0,76688251,325cf7e2dbb4578312136a939a116f309beabd58055b05565aa1f1597d224e6c
data/raw/wsi_he/30-10044_HE_524a6a57.svs,524a6a57-008a-4905-abf1-ce15129e380a,55246859,40359dd9dec5e7f2646953e1639ed4a0f2ef337a63935b12cebd5e26a42fbc80
data/raw/wsi_he/30-10123_HE_ee5dc96e.svs,ee5dc96e-ee11-437f-a139-649af366ef50,61063811,b225b38e884722def7501477a5491d4fdc9eb5e92e0a626e090083df1c8bfe44
data/raw/wsi_he/30-10125_HE_1e23cbb9.svs,1e23cbb9-5464-4ca4-845a-5612c4e8a8e1,61104489,febc5dbccf9e253a8507f1f5af03bdd3d10af54f3523fce354ddc1c60839367c
data/raw/wsi_he/30-10631_HE_8851f028.svs,8851f028-0096-4356-a845-863d41352a98,55554135,f16c8d5195c8c66eee1311cff61ec43f62e66ab83755333a1d8e450194800bc3
data/raw/wsi_he/30-10929_HE_e86d7e2a.svs,e86d7e2a-1cb0-4f74-941b-2fdac07c2220,882595157,5836dbf20f57568f4f0be3f2deb1868e98672b118c3e196cbce059e399e15777
data/raw/wsi_he/30-11033_HE_08d6564d.svs,08d6564d-8c38-4e29-a7dc-5ec45d27a16a,76357725,8ed8f129248e83c02ca6f3344aee157961f075d1bd230fc95f6e77324adf4daa
data/raw/wsi_he/30-11072_HE_adbca450.svs,adbca450-302a-4115-8468-ffffe9a5595a,127138051,9df07795586e23e0a7a1a79cfcf6a92d52d08a6b2ce21f7e6b6529b7ae1dc917
data/raw/wsi_he/30-11080_HE_a19c0d4b.svs,a19c0d4b-7c1c-40ca-be1a-c11e437cf1bf,141669273,25622447a7d0dca4b0cdfc22708fa6cfeba0790333ded003c83dc20546ebea7a
data/raw/wsi_he/30-11081_HE_9a1ad21d.svs,9a1ad21d-82ac-4fb6-a8c7-7a831ca24796,106142197,a97ce6d552f7f22fb8150b35ec71c4858ce3836830b4e0e4e41a1bb123130356
data/raw/wsi_he/30-11084_HE_69a62729.svs,69a62729-684a-4ca8-9756-ee828a65be6b,176069121,fe670a524ac43cc3aebc4bb3ec53b2876953f55811030f9cfa87a438b4f9a81c
data/raw/wsi_he/30-11090_HE_db12f2dd.svs,db12f2dd-f3c8-4bf6-98dd-ef87b669eab3,75690791,610e2b07fb94906f6b9e27befa417a372f0d487b29b44726e9163f29f3051210
data/raw/wsi_he/30-11091_HE_f2ddfcdc.svs,f2ddfcdc-7490-45f8-ab7a-79e7c049a9ee,107335207,bd205023edbb475d260e7f95a392c05b45c22fa31c6cb25c7138319e39116cb1
data/raw/wsi_he/30-11093_HE_96c60e86.svs,96c60e86-009c-4d46-8176-96498dccb99b,107787739,eb152991954852ea3fafbec9063e64899e08293379f95b10ea8d9f3b59968c5e
data/raw/wsi_he/30-11095_HE_106f85eb.svs,106f85eb-4e06-45fb-b70b-f0e714408aa2,172812275,3f4e6277ca2c290ba3cb9a9d2841cb7c38edc98d35e2158552b14f0376ad1f99
